province,region,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,pressure_msl_mean,cloud_cover_mean,dew_point_2m_mean,snowfall_sum,et0_fao_evapotranspiration,latitude,longitude,sunshine_hours,daylight_hours,month,week,weather_code,wind_direction_10m_dominant,sunrise,sunset,season,uv_index_max,uv_index_clear_sky_max,precipitation_probability_max
Cà Mau,Đồng bằng sông Cửu Long,2025-12-06,26.5,29.32222222222222,24.655555555555555,29.700000000000003,32.63333333333333,27.91111111111111,0.4444444444444444,0.4444444444444444,0.0,3.2222222222222223,78.88888888888889,21.244444444444444,39.400000000000006,19.34,1012.2444444444444,70.88888888888889,22.433333333333337,0.0,4.1866666666666665,9.2355,105.4358,11.153333333333332,11.606666666666666,12,49,51,70,1970-01-21 10:16:40.846666666,1970-01-21 10:17:22.626666666,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-07,26.255555555555556,29.122222222222224,23.811111111111114,29.666666666666668,32.166666666666664,27.48888888888889,0.6111111111111112,0.6111111111111112,0.0,3.5555555555555554,79.0,18.433333333333337,34.166666666666664,18.278888888888886,1011.9333333333332,81.44444444444444,22.211111111111112,0.0,3.9188888888888886,9.2355,105.4358,11.127777777777778,11.603333333333332,12,49,51,75,1970-01-21 10:18:07.280000000,1970-01-21 10:18:49.040000000,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-08,25.6,28.91111111111111,22.655555555555555,29.14444444444445,32.36666666666667,26.188888888888886,0.2,0.2,0.0,1.2222222222222223,76.88888888888889,14.166666666666666,28.9,21.243333333333332,1011.9333333333332,92.44444444444444,20.866666666666667,0.0,4.262222222222222,9.2355,105.4358,11.265555555555556,11.6,12,50,51,44,1970-01-21 10:19:33.706666666,1970-01-21 10:20:15.473333333,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-09,25.544444444444444,28.422222222222224,22.98888888888889,29.688888888888886,32.955555555555556,26.98888888888889,0.9111111111111112,0.9111111111111112,0.0,3.6666666666666665,79.55555555555556,11.3,23.811111111111114,17.48111111111111,1011.2888888888888,91.0,21.62222222222222,0.0,3.5,9.2355,105.4358,9.856666666666667,11.6,12,50,51,10,1970-01-21 10:21:00.140000000,1970-01-21 10:21:41.893333333,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-10,26.055555555555557,30.055555555555557,23.91111111111111,29.45555555555556,33.833333333333336,27.01111111111111,11.922222222222222,11.922222222222222,0.0,9.0,79.88888888888889,18.333333333333332,33.166666666666664,15.92,1010.3555555555554,97.33333333333331,22.14444444444445,0.0,3.5433333333333334,9.2355,105.4358,8.12,11.596666666666668,12,50,63,25,1970-01-21 10:22:26.566666666,1970-01-21 10:23:08.300000000,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-11,25.066666666666663,27.288888888888888,23.233333333333334,28.366666666666667,31.077777777777776,26.166666666666668,34.63333333333333,34.63333333333333,0.0,17.11111111111111,90.22222222222224,22.677777777777777,42.78888888888889,8.914444444444445,1010.5444444444444,96.11111111111111,23.322222222222223,0.0,1.9322222222222225,9.2355,105.4358,4.267777777777777,11.593333333333334,12,50,65,68,1970-01-21 10:23:53.000000000,1970-01-21 10:24:34.740000000,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-12,26.766666666666666,29.72222222222222,24.5,29.977777777777774,32.611111111111114,27.677777777777777,0.4333333333333333,0.4333333333333333,0.0,2.7777777777777777,80.22222222222223,21.477777777777774,39.71111111111111,18.80444444444445,1010.1333333333334,91.0,22.88888888888889,0.0,4.118888888888889,9.2355,105.4358,10.433333333333334,11.59,12,50,51,78,1970-01-21 10:25:19.426666666,1970-01-21 10:26:01.153333333,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-13,26.87777777777778,29.688888888888886,24.466666666666665,30.200000000000003,33.077777777777776,27.933333333333337,0.2666666666666667,0.2666666666666667,0.0,2.4444444444444446,79.55555555555556,25.08888888888889,44.32222222222222,20.436666666666667,1010.1,91.66666666666669,22.944444444444443,0.0,4.358888888888889,9.2355,105.4358,11.241111111111111,11.59,12,50,51,79,1970-01-21 10:26:45.860000000,1970-01-21 10:27:27.580000000,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-14,26.844444444444445,29.944444444444443,24.188888888888886,30.233333333333334,34.044444444444444,28.12222222222222,0.1666666666666666,0.1666666666666666,0.0,1.5555555555555556,79.0,24.688888888888886,43.44444444444444,19.626666666666665,1010.1777777777778,97.44444444444444,22.688888888888886,0.0,4.351111111111111,9.2355,105.4358,10.35,11.59,12,50,51,60,1970-01-21 10:28:12.286666666,1970-01-21 10:28:54.000000000,Đông,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-12-15,26.788888888888888,29.5,25.022222222222226,29.35555555555555,32.06666666666667,26.822222222222223,0.0,0.0,0.0,0.0,75.33333333333333,22.633333333333333,40.56666666666667,17.834444444444443,1010.9666666666668,95.11111111111111,21.955555555555556,0.0,4.29111111111111,9.2355,105.4358,10.42111111111111,11.59,12,51,3,68,1970-01-21 10:29:38.720000000,1970-01-21 10:30:20.420000000,Đông,,,
