province,region,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,pressure_msl_mean,cloud_cover_mean,dew_point_2m_mean,snowfall_sum,et0_fao_evapotranspiration,latitude,longitude,sunshine_hours,daylight_hours,month,week,weather_code,wind_direction_10m_dominant,sunrise,sunset,season,uv_index_max,uv_index_clear_sky_max,precipitation_probability_max
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-06,16.644444444444446,18.477777777777774,15.177777777777775,17.744444444444444,19.444444444444443,16.155555555555555,0.3777777777777777,0.3777777777777777,0.0,2.888888888888889,89.77777777777777,7.588888888888889,21.344444444444445,5.904444444444445,1019.3,90.22222222222224,14.91111111111111,0.0,1.0955555555555554,22.0954,104.4233,2.2355555555555555,10.84,12,49,3,40,1970-01-21 10:16:42.466666666,1970-01-21 10:17:21.480000000,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-07,17.211111111111112,20.255555555555556,15.2,18.844444444444445,21.85555555555555,16.422222222222224,2.966666666666667,2.966666666666667,0.0,11.333333333333334,91.33333333333331,6.088888888888889,18.788888888888888,6.79111111111111,1019.4333333333332,72.66666666666667,15.72222222222222,0.0,1.2255555555555555,22.0954,104.4233,4.762222222222222,10.83222222222222,12,49,51,61,1970-01-21 10:18:08.900000000,1970-01-21 10:18:47.886666666,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-08,16.98888888888889,20.85555555555555,14.4,18.033333333333335,21.37777777777778,15.255555555555556,3.3555555555555556,3.3555555555555556,0.0,8.777777777777779,85.77777777777777,7.944444444444445,21.85555555555555,9.535555555555554,1021.2,66.55555555555556,14.422222222222224,0.0,1.7233333333333334,22.0954,104.4233,6.7555555555555555,10.824444444444444,12,50,53,81,1970-01-21 10:19:35.333333333,1970-01-21 10:20:14.313333333,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-09,16.955555555555556,21.14444444444445,13.011111111111113,17.711111111111112,21.38888888888889,13.4,0.4888888888888889,0.4888888888888889,0.0,3.7777777777777777,81.11111111111111,8.444444444444445,23.066666666666663,11.825555555555557,1019.5,60.44444444444444,13.511111111111113,0.0,2.0833333333333335,22.0954,104.4233,9.39,10.818888888888887,12,50,51,9,1970-01-21 10:21:01.786666666,1970-01-21 10:21:40.726666666,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-10,16.822222222222223,21.133333333333333,13.088888888888889,17.822222222222223,22.0,13.588888888888889,0.4555555555555555,0.4555555555555555,0.0,3.2222222222222223,83.11111111111111,7.044444444444444,19.655555555555555,12.023333333333332,1018.6222222222224,46.0,13.77777777777778,0.0,2.0733333333333333,22.0954,104.4233,9.125555555555556,10.812222222222225,12,50,51,59,1970-01-21 10:22:28.206666666,1970-01-21 10:23:07.140000000,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-11,16.700000000000003,19.866666666666667,13.577777777777778,17.799999999999997,21.033333333333335,14.066666666666666,1.2222222222222223,1.2222222222222223,0.0,3.3333333333333335,85.66666666666667,5.733333333333333,16.922222222222224,7.108888888888889,1018.7666666666668,75.66666666666667,14.2,0.0,1.3322222222222222,22.0954,104.4233,3.4966666666666666,10.80888888888889,12,50,51,42,1970-01-21 10:23:54.646666666,1970-01-21 10:24:33.546666666,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-12,16.87777777777778,19.755555555555553,14.877777777777778,18.433333333333337,21.311111111111114,16.055555555555557,0.7333333333333333,0.7333333333333333,0.0,3.888888888888889,91.55555555555556,6.833333333333333,20.35555555555555,7.291111111111111,1016.2333333333332,73.55555555555556,15.455555555555556,0.0,1.301111111111111,22.0954,104.4233,3.7477777777777774,10.802222222222222,12,50,51,51,1970-01-21 10:25:21.086666666,1970-01-21 10:25:59.980000000,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-13,18.344444444444445,22.666666666666668,15.3,19.48888888888889,23.61111111111111,16.22222222222222,1.5444444444444445,1.5444444444444445,0.0,6.111111111111111,83.88888888888889,9.622222222222222,27.166666666666668,11.14111111111111,1020.0666666666668,78.66666666666667,15.355555555555554,0.0,2.056666666666666,22.0954,104.4233,8.236666666666666,10.79888888888889,12,50,51,71,1970-01-21 10:26:47.513333333,1970-01-21 10:27:26.386666666,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-14,16.11111111111111,19.466666666666665,13.466666666666669,16.0,19.022222222222226,13.31111111111111,0.1666666666666666,0.1666666666666666,0.0,1.3333333333333333,76.88888888888889,8.11111111111111,23.544444444444444,13.073333333333332,1022.2777777777778,48.55555555555556,11.788888888888888,0.0,2.2577777777777777,22.0954,104.4233,9.497777777777776,10.792222222222222,12,50,3,20,1970-01-21 10:28:13.953333333,1970-01-21 10:28:52.806666666,Đông,,,
Lào Cai,Trung du miền núi Bắc Bộ,2025-12-15,15.122222222222222,19.977777777777774,11.5,15.033333333333337,19.844444444444445,11.333333333333334,0.0,0.0,0.0,0.0,77.77777777777777,8.622222222222222,24.51111111111111,14.014444444444443,1019.5,21.666666666666668,11.055555555555555,0.0,2.307777777777778,22.0954,104.4233,9.93888888888889,10.79,12,51,3,63,1970-01-21 10:29:40.380000000,1970-01-21 10:30:19.240000000,Đông,,,
