province,region,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,pressure_msl_mean,cloud_cover_mean,dew_point_2m_mean,snowfall_sum,et0_fao_evapotranspiration,latitude,longitude,sunshine_hours,daylight_hours,month,week,weather_code,wind_direction_10m_dominant,sunrise,sunset,season,uv_index_max,uv_index_clear_sky_max,precipitation_probability_max
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-06,18.11111111111111,20.344444444444445,16.51111111111111,19.62222222222222,21.155555555555555,18.1,0.3777777777777777,0.3777777777777777,0.0,3.3333333333333335,87.0,7.411111111111111,19.522222222222226,5.591111111111111,1019.2555555555556,96.88888888888889,15.833333333333334,0.0,1.1311111111111112,22.3235,105.1009,1.3944444444444446,10.826666666666666,12,49,51,138,1970-01-21 10:16:42.333333333,1970-01-21 10:17:21.293333333,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-07,19.077777777777776,22.6,17.12222222222222,21.188888888888886,24.822222222222223,18.866666666666667,2.988888888888889,2.988888888888889,0.0,10.333333333333334,88.55555555555556,5.155555555555555,15.766666666666667,8.758888888888889,1019.2,62.888888888888886,17.033333333333335,0.0,1.6133333333333333,22.3235,105.1009,5.633333333333333,10.818888888888887,12,49,51,24,1970-01-21 10:18:08.760000000,1970-01-21 10:18:47.706666666,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-08,18.744444444444444,23.188888888888886,16.144444444444442,20.288888888888888,24.022222222222226,17.48888888888889,2.388888888888889,2.388888888888889,0.0,6.666666666666667,83.33333333333333,6.011111111111111,16.933333333333334,11.285555555555556,1020.9,62.77777777777778,15.577777777777776,0.0,2.0644444444444443,22.3235,105.1009,8.761111111111111,10.81,12,50,53,51,1970-01-21 10:19:35.206666666,1970-01-21 10:20:14.120000000,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-09,17.88888888888889,21.933333333333337,14.322222222222225,18.87777777777778,22.62222222222222,14.988888888888887,0.4888888888888889,0.4888888888888889,0.0,2.6666666666666665,81.44444444444444,8.322222222222223,22.477777777777774,11.341111111111111,1019.4,31.0,14.5,0.0,2.0233333333333334,22.3235,105.1009,9.663333333333334,10.803333333333336,12,50,51,111,1970-01-21 10:21:01.646666666,1970-01-21 10:21:40.540000000,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-10,18.37777777777778,22.799999999999997,14.688888888888888,19.522222222222226,23.37777777777778,15.57777777777778,0.4666666666666667,0.4666666666666667,0.0,3.6666666666666665,80.33333333333333,6.866666666666666,19.833333333333332,12.591111111111111,1018.4444444444443,33.333333333333336,14.688888888888888,0.0,2.2411111111111115,22.3235,105.1009,9.912222222222224,10.79888888888889,12,50,51,32,1970-01-21 10:22:28.066666666,1970-01-21 10:23:06.953333333,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-11,18.077777777777776,21.9,14.52222222222222,19.37777777777778,23.133333333333333,15.122222222222222,0.9444444444444444,0.9444444444444444,0.0,1.6666666666666667,82.88888888888889,5.622222222222223,14.877777777777778,7.416666666666667,1018.5,74.44444444444444,15.0,0.0,1.4366666666666663,22.3235,105.1009,3.2222222222222223,10.791111111111112,12,50,51,2,1970-01-21 10:23:54.526666666,1970-01-21 10:24:33.366666666,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-12,18.366666666666667,21.188888888888886,15.97777777777778,20.27777777777778,22.844444444444445,17.51111111111111,0.7888888888888889,0.7888888888888889,0.0,3.6666666666666665,89.33333333333333,6.9,18.61111111111111,7.9433333333333325,1016.0888888888888,76.88888888888889,16.522222222222222,0.0,1.4311111111111112,22.3235,105.1009,4.108888888888889,10.788888888888888,12,50,51,141,1970-01-21 10:25:20.940000000,1970-01-21 10:25:59.786666666,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-13,19.966666666666665,24.022222222222226,17.255555555555556,21.177777777777777,24.077777777777776,17.688888888888886,1.8333333333333333,1.8333333333333333,0.0,6.444444444444445,80.0,12.844444444444443,33.03333333333333,6.888888888888889,1019.6555555555556,89.55555555555556,15.97777777777778,0.0,1.6755555555555557,22.3235,105.1009,3.7722222222222226,10.78111111111111,12,50,53,12,1970-01-21 10:26:47.386666666,1970-01-21 10:27:26.206666666,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-14,16.977777777777778,21.033333333333335,13.655555555555557,16.966666666666665,20.866666666666667,13.355555555555556,0.0,0.0,0.0,0.0,71.66666666666667,8.18888888888889,20.744444444444444,13.132222222222222,1022.2888888888888,32.111111111111114,11.6,0.0,2.292222222222222,22.3235,105.1009,9.97,10.78,12,50,3,90,1970-01-21 10:28:13.813333333,1970-01-21 10:28:52.620000000,Đông,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-12-15,15.744444444444444,20.477777777777774,11.72222222222222,15.577777777777776,20.37777777777778,11.244444444444444,0.0,0.0,0.0,0.0,73.33333333333333,8.422222222222222,22.700000000000003,15.232222222222225,1019.6444444444444,10.333333333333334,10.755555555555556,0.0,2.5211111111111113,22.3235,105.1009,10.0,10.778888888888888,12,51,3,121,1970-01-21 10:29:40.246666666,1970-01-21 10:30:19.046666666,Đông,,,
