province,region,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,pressure_msl_mean,cloud_cover_mean,dew_point_2m_mean,snowfall_sum,et0_fao_evapotranspiration,latitude,longitude,sunshine_hours,daylight_hours,month,week,weather_code,wind_direction_10m_dominant,sunrise,sunset,season
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-16,15.866666666666667,19.955555555555556,11.466666666666667,15.944444444444445,19.633333333333333,10.955555555555556,0.2777777777777778,0.2777777777777778,0.0,2.111111111111111,81.55555555555556,8.61111111111111,22.244444444444444,9.151111111111112,1019.1777777777778,79.11111111111111,12.522222222222222,0.0,1.6833333333333333,22.6657,106.2522,6.14,10.75,12,51,51,160,1970-01-21 10:31:06.460000000,1970-01-21 10:31:45.166666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-17,16.533333333333335,20.422222222222224,13.488888888888889,16.688888888888886,19.87777777777778,13.044444444444444,2.0444444444444443,2.0444444444444443,0.0,9.666666666666666,83.66666666666667,12.133333333333333,28.233333333333334,8.432222222222222,1022.2111111111111,76.44444444444444,13.522222222222222,0.0,1.6677777777777778,22.6657,106.2522,4.484444444444445,10.748888888888889,12,51,51,42,1970-01-21 10:32:32.893333333,1970-01-21 10:33:11.573333333,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-18,16.322222222222223,21.311111111111114,12.1,16.166666666666668,21.0,11.81111111111111,0.4,0.4,0.0,2.5555555555555554,78.55555555555556,9.677777777777777,23.87777777777778,13.38,1019.7555555555555,26.22222222222222,12.18888888888889,0.0,2.376666666666667,22.6657,106.2522,10.0,10.748888888888889,12,51,51,18,1970-01-21 10:33:59.320000000,1970-01-21 10:34:38.000000000,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-19,16.933333333333334,22.811111111111114,12.455555555555556,16.733333333333334,21.711111111111112,12.377777777777778,0.0,0.0,0.0,0.0,79.33333333333333,13.544444444444444,32.8,13.72888888888889,1015.2222222222222,23.444444444444443,12.788888888888888,0.0,2.586666666666667,22.6657,106.2522,10.001111111111111,10.741111111111111,12,51,3,204,1970-01-21 10:35:25.753333333,1970-01-21 10:36:04.426666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-20,17.4,22.077777777777776,14.511111111111111,18.38888888888889,22.677777777777777,15.133333333333333,1.4444444444444444,1.4444444444444444,0.0,6.333333333333333,86.11111111111111,8.377777777777778,21.51111111111111,9.525555555555556,1016.811111111111,58.111111111111114,14.811111111111112,0.0,1.7533333333333332,22.6657,106.2522,6.622222222222223,10.741111111111111,12,51,51,185,1970-01-21 10:36:52.180000000,1970-01-21 10:37:30.860000000,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-21,16.9,20.41111111111111,14.899999999999999,17.833333333333332,21.27777777777778,15.52222222222222,4.655555555555555,4.655555555555555,0.0,12.88888888888889,89.11111111111111,8.899999999999999,22.844444444444445,9.434444444444445,1019.5666666666667,69.88888888888889,14.955555555555556,0.0,1.6344444444444444,22.6657,106.2522,7.246666666666666,10.741111111111111,12,51,55,36,1970-01-21 10:38:18.613333333,1970-01-21 10:38:57.286666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-22,17.077777777777776,21.133333333333333,14.366666666666667,17.41111111111111,20.51111111111111,14.777777777777779,2.4444444444444446,2.4444444444444446,0.0,11.555555555555555,89.22222222222223,16.977777777777778,38.355555555555554,8.25,1016.2444444444445,82.0,15.122222222222222,0.0,1.5555555555555556,22.6657,106.2522,5.628888888888889,10.741111111111111,12,52,51,181,1970-01-21 10:39:45.046666666,1970-01-21 10:40:23.720000000,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-23,17.755555555555556,20.71111111111111,15.966666666666665,19.233333333333334,22.4,16.87777777777778,12.18888888888889,12.18888888888889,0.0,21.0,94.88888888888889,12.61111111111111,28.144444444444446,6.631111111111111,1015.0888888888888,87.33333333333333,16.844444444444445,0.0,1.1800000000000002,22.6657,106.2522,3.8033333333333337,10.741111111111111,12,52,63,126,1970-01-21 10:41:11.473333333,1970-01-21 10:41:50.146666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-24,15.200000000000001,16.98888888888889,12.522222222222222,15.233333333333333,17.87777777777778,11.144444444444444,13.455555555555556,13.455555555555556,0.0,18.22222222222222,91.44444444444444,13.744444444444445,29.033333333333335,3.7544444444444443,1016.2888888888889,99.66666666666667,13.722222222222221,0.0,0.8188888888888889,22.6657,106.2522,0.0011111111111111111,10.743333333333332,12,52,61,26,1970-01-21 10:42:37.900000000,1970-01-21 10:43:16.586666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-25,12.433333333333334,16.08888888888889,9.433333333333334,9.244444444444445,12.511111111111111,6.455555555555555,0.8333333333333334,0.8333333333333334,0.0,3.111111111111111,63.888888888888886,21.58888888888889,48.18888888888889,10.956666666666667,1022.7888888888889,66.55555555555556,5.411111111111111,0.0,2.393333333333333,22.6657,106.2522,6.663333333333333,10.748888888888889,12,52,3,13,1970-01-21 10:44:04.333333333,1970-01-21 10:44:43.013333333,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-26,11.622222222222222,16.566666666666666,7.3999999999999995,9.3,14.899999999999999,4.833333333333333,0.0,0.0,0.0,0.0,57.77777777777778,9.855555555555556,23.555555555555557,14.49,1021.6555555555556,44.22222222222222,3.266666666666667,0.0,2.5244444444444443,22.6657,106.2522,8.233333333333333,10.748888888888889,12,52,3,58,1970-01-21 10:45:30.760000000,1970-01-21 10:46:09.466666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-27,11.600000000000001,16.87777777777778,7.355555555555556,9.899999999999999,15.766666666666667,5.444444444444445,0.0,0.0,0.0,0.0,65.22222222222223,8.3,21.733333333333334,15.026666666666667,1020.9444444444445,32.77777777777778,4.966666666666666,0.0,2.381111111111111,22.6657,106.2522,10.0,10.751111111111111,12,52,3,51,1970-01-21 10:46:57.193333333,1970-01-21 10:47:35.886666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2025-12-28,13.211111111111112,18.72222222222222,8.533333333333333,12.077777777777778,17.98888888888889,7.088888888888889,0.0,0.0,0.0,0.0,72.11111111111111,9.955555555555556,24.12222222222222,12.087777777777777,1019.2666666666667,42.333333333333336,7.977777777777778,0.0,2.0966666666666667,22.6657,106.2522,8.27111111111111,10.751111111111111,12,52,3,85,1970-01-21 10:48:23.606666666,1970-01-21 10:49:02.326666666,Đông
